url,authors,commiters
https://github.com/thankkub/Plia-Framework,3,Plia-Framework
https://github.com/ZerothAngel/ToHPluginUtils,2,ToHPluginUtils
https://github.com/sheitmeier/catCommerce,5,catCommerce
https://github.com/dbrizov/WiredUp-Android-Client,1,WiredUp-Android-Client
https://github.com/ox-it/wl-kernel,4,wl-kernel
https://github.com/chronicweirdo/makeitso,2,makeitso
https://github.com/gatein/gatein-wci,12,gatein-wci
https://github.com/memoryleakx/MultiCommandBlockPlugin,2,MultiCommandBlockPlugin
https://github.com/AvogadroSG1/SCADASystem,2,SCADASystem
https://github.com/CyanogenMod/android_packages_providers_ContactsProvider,55,android_packages_providers_ContactsProvider
https://github.com/stackmob/stackmob-customcode-example,15,stackmob-customcode-example
https://github.com/Metaswitch/fmj,11,fmj
https://github.com/robjg/oddjob,1,oddjob
https://github.com/AEminium/AeminiumBenchmarks,4,AeminiumBenchmarks
https://github.com/jgzornoza/SistemaVotacionControlAcceso,3,SistemaVotacionControlAcceso
https://github.com/parship/roperty,8,roperty
https://github.com/jmfaleiro/MessagePassing,2,MessagePassing
https://github.com/markkolich/havalo,1,havalo
https://github.com/whirlwind-match/fuzzydb-samples,2,fuzzydb-samples
https://github.com/CoreMedia/joala,2,joala
https://github.com/kaitoy/pcap4j,3,pcap4j
https://github.com/Nepherte/Commons-CLI,1,Commons-CLI
https://github.com/limone/MailJimp,9,MailJimp
https://github.com/vwirantana/eNotebook,2,eNotebook
https://github.com/EBIBioSamples/sampletab_converters,5,sampletab_converters
https://github.com/claudius108/kuberam,1,kuberam
https://github.com/EsupPortail/esup-lecture,3,esup-lecture
https://github.com/KittehOrg/TagAPI,14,TagAPI
https://github.com/FasterXML/jackson-dataformat-csv,8,jackson-dataformat-csv
https://github.com/rafaelaznar/daw01,24,daw01
https://github.com/vitormcruz/payroll_cs,2,payroll_cs
https://github.com/amplify-education/honeydew,14,honeydew
https://github.com/johvik/strength_history,1,strength_history
https://github.com/monjaro/cs304,4,cs304
https://github.com/killje/asteroids2,9,asteroids2
https://github.com/UX-Mexico/surveyappmaker,2,surveyappmaker
https://github.com/kedzie/VBoxManager,4,VBoxManager
https://github.com/Bedework/bw-calendar-engine,2,bw-calendar-engine
https://github.com/MiracleM4n/mChatSuite,5,mChatSuite
https://github.com/mironal/GlacierTools,2,GlacierTools
https://github.com/nadavfima/cardsui-for-android,53,cardsui-for-android
https://github.com/robot-head/PixelPusher-java,8,PixelPusher-java
https://github.com/jcasabla/JToodleAPI,1,JToodleAPI
https://github.com/emiracleteamGit/MySeries,3,MySeries
https://github.com/tavu/autobahn-android,3,autobahn-android
https://github.com/pburguez/csci498android,1,csci498android
https://github.com/bixolabs/cascading.avro,16,cascading.avro
https://github.com/xcabbage/trololus,6,trololus
https://github.com/Paymill/Paymill-Java,19,Paymill-Java
https://github.com/naveed2/MP3,2,MP3
https://github.com/Respectable/PBPCompilerV2,1,PBPCompilerV2
https://github.com/nicholasdelrio/VLC,3,VLC
https://github.com/Vhati/Slipstream-Mod-Manager,2,Slipstream-Mod-Manager
https://github.com/johnlayton/firemod,3,firemod
https://github.com/tiantiangao/pets,2,pets
https://github.com/elasticsearch/elasticsearch-river-rabbitmq,31,elasticsearch-river-rabbitmq
https://github.com/cojalvo/CampusInProject,2,CampusInProject
https://github.com/openstack-infra/gearman-plugin,5,gearman-plugin
https://github.com/esheri3/OWASP-CSRFGuard,25,OWASP-CSRFGuard
https://github.com/dimce011/campus201305,13,campus201305
https://github.com/nupmmarkbegale/Purple-Robot-Manager,1,Purple-Robot-Manager
https://github.com/janrain/jump.android,6,jump.android
https://github.com/medegit/sdzee,1,sdzee
https://github.com/travp624/packages_apps_Mms,11,packages_apps_Mms
https://github.com/excilys/excilys-bank,2,excilys-bank
https://github.com/mroland/VarjaoClipping,3,VarjaoClipping
https://github.com/freezy/xbmc-jsonrpclib-android-generator,2,xbmc-jsonrpclib-android-generator
https://github.com/jroperto/medsTrace,2,medsTrace
https://github.com/savara/savara-core,1,savara-core
https://github.com/cordgm/AD,2,AD
https://github.com/markhobson/contacts-spring,1,contacts-spring
https://github.com/komusubi/feeder,2,feeder
https://github.com/shamim-ahmed/spring-demo,1,spring-demo
https://github.com/gooooloo/timeAccumulater,1,timeAccumulater
https://github.com/syncnapsis/syncnapsis-universe-conquest,1,syncnapsis-universe-conquest
https://github.com/restflow-org/restflow,2,restflow
https://github.com/seventy-eight/web-core,1,web-core
https://github.com/zaphinath/vmqueue,2,vmqueue
https://github.com/Jayin/SiyuanGroup,5,SiyuanGroup
https://github.com/DeEvo/deevo,5,deevo
https://github.com/trueslider/Konung,2,Konung
https://github.com/picketbox/picketbox-quickstarts,3,picketbox-quickstarts
https://github.com/UGent-HES/tlut_flow,7,tlut_flow
https://github.com/vbehar/rundeck-api-java-client,4,rundeck-api-java-client
https://github.com/noroutine/tobacco-bootstrap,1,tobacco-bootstrap
https://github.com/phresco/java-webservice-eshop,13,java-webservice-eshop
https://github.com/TeamSourcery/packages_apps_Settings,28,packages_apps_Settings
https://github.com/regisjorda/CPS_630,6,CPS_630
https://github.com/scribble/scribble-core,1,scribble-core
https://github.com/glaw-csun/svn,6,svn
https://github.com/Nilhcem/frcndict-android,2,frcndict-android
https://github.com/f2prateek/Device-Frame-Generator,4,Device-Frame-Generator
https://github.com/SlyJack0/JCue,3,JCue
https://github.com/jadler-mocking/jadler,9,jadler
https://github.com/opower/jpile,9,jpile
https://github.com/dmcg/okey-doke,1,okey-doke
https://github.com/BrotherLogic/MemoryBox,2,MemoryBox
https://github.com/sansumbrella/sansumbrella.com,2,sansumbrella.com
https://github.com/SonarSource/sonar-runner,9,sonar-runner
https://github.com/mxmo0rhuhn/sshMapReduce,6,sshMapReduce
https://github.com/chickentuna/Population,8,Population
https://github.com/prog694/joebot,12,joebot
https://github.com/suijinxin/programming,1,programming
https://github.com/jibx/schema-library,2,schema-library
https://github.com/brianwhu/xillium,1,xillium
https://github.com/jClarity/slow-crud-app,8,slow-crud-app
https://github.com/hilarycheng/latinime-cangjie,1,latinime-cangjie
https://github.com/gerc99/SawimNE,3,SawimNE
https://github.com/codjo/codjo-release-test,11,codjo-release-test
https://github.com/joecasson/tidbyt,2,tidbyt
https://github.com/pupaxxo/Pupax-Launcher,3,Pupax-Launcher
https://github.com/campaignmonitor/createsend-java,12,createsend-java
https://github.com/opencb/cellbase,4,cellbase
https://github.com/Mobicents/jain-sip,6,jain-sip
https://github.com/SumiTomohiko/animator,1,animator
https://github.com/zyxist/helium,1,helium
https://github.com/prat0318/fop,16,fop
https://github.com/AKSW/LiveRdfNews,7,LiveRdfNews
https://github.com/SlimeVoid/TheMinersFriend,2,TheMinersFriend
https://github.com/pakerfeldt/android-viewflow,29,android-viewflow
https://github.com/gunnarmorling/mapstruct,1,mapstruct
https://github.com/Netflix/genie,11,genie
https://github.com/ZombieGame/ZombieGame,5,ZombieGame
https://github.com/Aroma1997/BetterChests,6,BetterChests
https://github.com/tobli/browsertime,3,browsertime
https://github.com/Ossianm/Grupp29Asciicam,5,Grupp29Asciicam
https://github.com/jsuit/WheresMyStuff,3,WheresMyStuff
https://github.com/teamgummy/frameworks_base,10,frameworks_base
https://github.com/SchnitziPeda/CEUE,3,CEUE
https://github.com/francisliu/hbase,19,hbase
https://github.com/hojanssen/las2peer,6,las2peer
https://github.com/narcolepticsnowman/Beer-Journal,7,Beer-Journal
https://github.com/TGAC/miso-lims,4,miso-lims
https://github.com/apache/httpcore,3,httpcore
https://github.com/ECE254/Fibonacci-Number-Calculator,3,Fibonacci-Number-Calculator
https://github.com/luanjunior/CelesteProject,1,CelesteProject
https://github.com/minakov13/internship,5,internship
https://github.com/griddynamics/jagger-jenkins-plugin,7,jagger-jenkins-plugin
https://github.com/jbossorg/dcp-api,5,dcp-api
https://github.com/cokembel/csci498android,1,csci498android
https://github.com/enbohm/hhcib,1,hhcib
https://github.com/adipirro/BBBDatabase,6,BBBDatabase
https://github.com/mcasperson/Common-utilities,3,Common-utilities
https://github.com/org-arl/fjage,4,fjage
https://github.com/SpyMaster356/Assignment-2,5,Assignment-2
https://github.com/RalexBot/RalexBot,4,RalexBot
https://github.com/versionone/Integration.Git,10,Integration.Git
https://github.com/cybergarage/CyberLink4Java,8,CyberLink4Java
https://github.com/hudson-plugins/weblogic-deployer-plugin,2,weblogic-deployer-plugin
https://github.com/tritmt/xulyphanbo,4,xulyphanbo
https://github.com/culturegraph/culturegraph-cluster,4,culturegraph-cluster
https://github.com/arcwolf/BlockDoor,1,BlockDoor
https://github.com/imcom/Android-forensic-timeline,2,Android-forensic-timeline
https://github.com/loxal/Vel,1,Vel
https://github.com/guardianproject/IOCipher,4,IOCipher
https://github.com/copyboy/mod_BetterStorage,4,mod_BetterStorage
https://github.com/Chang-Hu/Algorithm-Practice,1,Algorithm-Practice
https://github.com/bartvbl/CoopPuzzler,3,CoopPuzzler
https://github.com/tomwhite/hadoop-book,7,hadoop-book
https://github.com/clairebruce-qa/Smoketest,1,Smoketest
https://github.com/FallenGameR/AntlrAutomation,2,AntlrAutomation
https://github.com/adempiere/extension_libero_manufacturing,9,extension_libero_manufacturing
https://github.com/jritter/VoterApp,2,VoterApp
https://github.com/trimou/trimou,1,trimou
https://github.com/EdwardGong/rater,5,rater
https://github.com/CONNECT-Solution/CONNECT-Hub,4,CONNECT-Hub
https://github.com/royale1223/HwaSettings,9,HwaSettings
https://github.com/fajinyuan/opengda-electronanalyser,1,opengda-electronanalyser
https://github.com/ph4r05/TinyOSIDS,2,TinyOSIDS
https://github.com/MSI2-UFRJ/Netuno,13,Netuno
https://github.com/mytcg/GameCardsBB,3,GameCardsBB
https://github.com/DarksCoreMachine/MechanizedMining,3,MechanizedMining
https://github.com/ianrae/mettle-framework,1,mettle-framework
https://github.com/trhoy/CIT260Sec02,5,CIT260Sec02
https://github.com/BAM-Team/android_packages_apps_BAMControl,2,android_packages_apps_BAMControl
https://github.com/ctron/org.openscada.othala,4,org.openscada.othala
https://github.com/miho/VRL,5,VRL
https://github.com/otruffer/Ape_On_Tape,4,Ape_On_Tape
https://github.com/dhanji/loop,9,loop
https://github.com/svn2github/Processing,6,Processing
https://github.com/sanmalife/tdd-book,2,tdd-book
https://github.com/CARENTA/CARENTA,4,CARENTA
https://github.com/tcarrington/android-calculator,1,android-calculator
https://github.com/jfreax/OpenLaw,1,OpenLaw
https://github.com/dennisjzh/GwtMobile-PhoneGap,3,GwtMobile-PhoneGap
https://github.com/MistyPanda/US,5,US
https://github.com/DarkPantherX/KarpfenGame,3,KarpfenGame
https://github.com/politrend/vta,3,vta
https://github.com/ioanbsu/hosismyphonedoing,1,hosismyphonedoing
https://github.com/unknownhybrid/jkd-lpc-git,5,jkd-lpc-git
https://github.com/syncloud/core,2,core
https://github.com/jeluard/semantic-versioning,8,semantic-versioning
https://github.com/ryanbradley/TicketMonster,3,TicketMonster
https://github.com/4thsource/modernmeal-parser,3,modernmeal-parser
https://github.com/mcheung63/titan,2,titan
https://github.com/haven-jeon/KoNLP,6,KoNLP
https://github.com/firewarrior/GraphIT,8,GraphIT
https://github.com/robert-bor/CSVeed,2,CSVeed
https://github.com/axtimwalde/mpicbg,10,mpicbg
https://github.com/deephacks/westty,1,westty
https://github.com/danielfb88/BancoDeQuestoes,2,BancoDeQuestoes
https://github.com/thinker3/remember,2,remember
https://github.com/StarTux/CraftBay,3,CraftBay
https://github.com/haiwen/seadroid,5,seadroid
https://github.com/phresco/nodejs-webservice-eshop,20,nodejs-webservice-eshop
https://github.com/jsmadja/shmuphiscores,1,shmuphiscores
https://github.com/CMPUT301W13T04/Food,25,Food
https://github.com/tstein/AndroSS,3,AndroSS
https://github.com/Peter200lx/ToolBelt,2,ToolBelt
https://github.com/BadRobots1014/BadRobot2013,12,BadRobot2013
https://github.com/arquillian/arquillian-container-weld,12,arquillian-container-weld
https://github.com/arthurstomp/toDo,4,toDo
https://github.com/joshuamckenty/OpenSHA,12,OpenSHA
https://github.com/azheanda/leetcode,2,leetcode
https://github.com/derekrazo/ProofProject,5,ProofProject
https://github.com/mguymon/model-citizen,4,model-citizen
https://github.com/atteo/moonshine,4,moonshine
https://github.com/exoplatform/jcr-openofficeplugin,7,jcr-openofficeplugin
https://github.com/Vallle/timeline-gamified,4,timeline-gamified
https://github.com/mcgivrer/myplayapp,4,myplayapp
https://github.com/mccxj/codelab,1,codelab
https://github.com/LRBH10/WebAvancee,5,WebAvancee
https://github.com/Equinox-/Equinox-MMORPG-Maker,5,Equinox-MMORPG-Maker
https://github.com/eclipse/bpmn2,7,bpmn2
https://github.com/jmorille/androGister,2,androGister
https://github.com/agileapes/dragonfly,2,dragonfly
https://github.com/b0n541/jskat-multimodule,3,jskat-multimodule
https://github.com/joelittlejohn/jsonschema2pojo,15,jsonschema2pojo
https://github.com/fywb251/bsl_impc_android,4,bsl_impc_android
https://github.com/m1key/audiolicious,1,audiolicious
https://github.com/mozilla-metrics/bugzilla_etl,4,bugzilla_etl
https://github.com/mamondbaltob/ss_android,1,ss_android
https://github.com/Odelliesdeli/ComputerScience130Fall2013,1,ComputerScience130Fall2013
https://github.com/Jasig/person-directory,7,person-directory
https://github.com/psanders/astivetoolkit,4,astivetoolkit
https://github.com/matemagyari/principle,3,principle
https://github.com/Troy-Uni-CS3360-Fall2013-Team1/brickbreak-cs3360,3,brickbreak-cs3360
https://github.com/nagaseyasuhito/fatsia,2,fatsia
https://github.com/sonatype/m2eclipse-extras,18,m2eclipse-extras
https://github.com/consulo-incubator/consulo-dotnet,1,consulo-dotnet
https://github.com/s2elab/java-partII,1,java-partII
https://github.com/nuxeo/nuxeo-platform-suggestbox,18,nuxeo-platform-suggestbox
https://github.com/Weerawit/onion,2,onion
https://github.com/phil-rice/SoftwareFm,3,SoftwareFm
https://github.com/openpnp/openpnp,6,openpnp
https://github.com/axw/pushy,6,pushy
https://github.com/lycantrophe/fp,2,fp
https://github.com/oym/plantview,17,plantview
https://github.com/paepcke/PigIR,1,PigIR
https://github.com/wmeissner/jnr-posix,19,jnr-posix
https://github.com/Collabinate/Collabinate,1,Collabinate
https://github.com/Awful/Awful.apk,5,Awful.apk
https://github.com/yihtang/MoneyMan,1,MoneyMan
https://github.com/Toldea/RomeCraft,1,RomeCraft
https://github.com/ds84182/modjam,1,modjam
https://github.com/Naxanria/HeadHunters,3,HeadHunters
https://github.com/PotatoRental/PotatoRental,4,PotatoRental
https://github.com/UW-Madison-DoIT/token-crypt,6,token-crypt
https://github.com/Synature-Jitthapong/myrepo_m,1,myrepo_m
https://github.com/52North/timeseries-api,3,timeseries-api
https://github.com/scrato/Wirtschaftsplanspiel,4,Wirtschaftsplanspiel
https://github.com/imod/config-file-provider-plugin,7,config-file-provider-plugin
https://github.com/CrescendoTeam/Crescendo,5,Crescendo
https://github.com/jdcasey/couch-java,1,couch-java
https://github.com/elasticsearch/elasticsearch-river-couchdb,16,elasticsearch-river-couchdb
https://github.com/egore/versioning,1,versioning
https://github.com/lintool/Mr.LDA,10,Mr.LDA
https://github.com/svijee/taskwarrior-androidapp,6,taskwarrior-androidapp
https://github.com/crate/elasticsearch-inout-plugin,11,elasticsearch-inout-plugin
https://github.com/redsolo/attend-it,8,attend-it
https://github.com/veryyoung/DogSns,1,DogSns
https://github.com/GrantSparks/mtgox-java,8,mtgox-java
https://github.com/kompiro/quick-junit,6,quick-junit
https://github.com/jenkinsci/ssh-slaves-plugin,26,ssh-slaves-plugin
https://github.com/MusicBoxOUYA/MusicBoxOUYA,3,MusicBoxOUYA
https://github.com/monoyamada/tiny-work,3,tiny-work
https://github.com/mike011/TanitaScale,2,TanitaScale
https://github.com/cschu004/CS180_Project,18,CS180_Project
https://github.com/HeisenbergTeam/Coedil99,4,Coedil99
https://github.com/fgeorges/servlex,3,servlex
https://github.com/MCNanotech/nanotech_mod,2,nanotech_mod
https://github.com/ygchan/JAVA101,1,JAVA101
https://github.com/gormed/ubicomp_h5n1,6,ubicomp_h5n1
https://github.com/EsupPortail/esup-commons-core,9,esup-commons-core
https://github.com/casmi/casmi-examples,7,casmi-examples
https://github.com/androportal/ABT,5,ABT
https://github.com/iBa/iBank,2,iBank
https://github.com/eomjinyoung/Java41,1,Java41
https://github.com/hogbait/hairy-octo-robot,3,hairy-octo-robot
https://github.com/jschneider/com.cedarsoft.annotations,2,com.cedarsoft.annotations
https://github.com/cfuchs/Kassenzettel,1,Kassenzettel
https://github.com/OhadR/oAuth2-sample,2,oAuth2-sample
https://github.com/rsahlin/OpenGLEN,1,OpenGLEN
https://github.com/jlewallen/jenkins-hipchat-plugin,42,jenkins-hipchat-plugin
https://github.com/mboshernitsan/dropwizard-angular-example,7,dropwizard-angular-example
https://github.com/jdcasey/atlas,3,atlas
https://github.com/teamalpha5441/TATools,2,TATools
https://github.com/Forerunner117/data-struct-pj2,5,data-struct-pj2
https://github.com/jenkinsci/fstrigger-plugin,5,fstrigger-plugin
https://github.com/MFernflower/Minechem3,5,Minechem3
https://github.com/LittleSmartThings/LittleSmartTool2,2,LittleSmartTool2
https://github.com/grundid/nfctools,10,nfctools
https://github.com/kamisori/SevereLobster,9,SevereLobster
https://github.com/aborg0/RapidMiner-Unuk,2,RapidMiner-Unuk
https://github.com/ralscha/playground,1,playground
https://github.com/evrythng/evrythng-tools,13,evrythng-tools
https://github.com/libraryaddict/LibsMcpvp,6,LibsMcpvp
https://github.com/kch31411/Trombone,6,Trombone
https://github.com/johnedmonds/pepco-tracker,1,pepco-tracker
https://github.com/AnderPijoan/cat2osm,10,cat2osm
https://github.com/TheDgtl/Tombstone,4,Tombstone
https://github.com/bekvon/CraftBukkit-PlugMan,6,CraftBukkit-PlugMan
https://github.com/phresco/service-client,18,service-client
https://github.com/GroupePdP/GAT,12,GAT
https://github.com/ClaraAllende/nadieQuiereMiRepoTADP,6,nadieQuiereMiRepoTADP
https://github.com/MutabilityDetector/MutabilityDetector,8,MutabilityDetector
https://github.com/alx3apps/ctz-utils,4,ctz-utils
https://github.com/Aconex/scrutineer,7,scrutineer
https://github.com/rhusar/jenkins-smartfrog-plugin,9,jenkins-smartfrog-plugin
https://github.com/I-TECH/openmrs-module-kenyacore,3,openmrs-module-kenyacore
https://github.com/markusklein/swa07,10,swa07
https://github.com/sharispe/slib,2,slib
https://github.com/Dam4rusxp/McDesktopInfo,1,McDesktopInfo
https://github.com/backtoschool/TestSelf,3,TestSelf
https://github.com/jlforte/brms-reference,11,brms-reference
https://github.com/FasterXML/jackson-dataformat-smile,8,jackson-dataformat-smile
https://github.com/emitrom/titanium4j,9,titanium4j
https://github.com/droolsjbpm/drools-mas,4,drools-mas
https://github.com/whitesource/agents,5,agents
https://github.com/variations-on-video/matterhorn,17,matterhorn
https://github.com/camunda/camunda-bpm-examples,10,camunda-bpm-examples
https://github.com/andfRa/Saga,2,Saga
https://github.com/kulinsj/PecuMaps,4,PecuMaps
https://github.com/ptdavteam/elasticsearch-approx-plugin,6,elasticsearch-approx-plugin
https://github.com/Susshi/TrackMe,7,TrackMe
https://github.com/ivarojas/junglaAndroid,2,junglaAndroid
https://github.com/johnmay/beam,1,beam
https://github.com/madejson/Sys4,8,Sys4
https://github.com/monrealis/skaitvardziai,2,skaitvardziai
https://github.com/HaloInverse/DynamicMarket,9,DynamicMarket
https://github.com/Eduki/eduki-mobile,2,eduki-mobile
https://github.com/smartly23/CaloryCounter,12,CaloryCounter
https://github.com/ruslan5t/fanfic,2,fanfic
https://github.com/apigee/apigee-android-sdk,9,apigee-android-sdk
https://github.com/sonatype/plexus-interpolation,12,plexus-interpolation
https://github.com/cbarthauer/chordcommand,4,chordcommand
https://github.com/Schille/Text-Analyzer,7,Text-Analyzer
https://github.com/hbcit2010software/hbcitsports,12,hbcitsports
https://github.com/welle/MediaManager,2,MediaManager
https://github.com/neo4j/cypher-dsl,19,cypher-dsl
https://github.com/jenkinsci/redmine-plugin,16,redmine-plugin
https://github.com/xkommando/free-choice.net,2,free-choice.net
https://github.com/ib2013/chat2push-android,4,chat2push-android
https://github.com/ganymedes01/Gany-s-End,3,Gany-s-End
https://github.com/bgidley/ioko-tapestry-commons,11,ioko-tapestry-commons
https://github.com/asksven/BetterWifiOnOff,3,BetterWifiOnOff
https://github.com/CKMagenta/Romeo-Android,3,Romeo-Android
https://github.com/ianhanniballake/TripleSolitaire,1,TripleSolitaire
https://github.com/xupingmao/ServerBenchmarkSystem,3,ServerBenchmarkSystem
https://github.com/appfuse/appfuse-demos,3,appfuse-demos
https://github.com/ampayne2/UltimateGames,2,UltimateGames
https://github.com/jasonsantos/luajava,8,luajava
https://github.com/jonasbru/NanoBlood,3,NanoBlood
https://github.com/pressgang-ccms/PressGangCCMSModel,3,PressGangCCMSModel
https://github.com/amrita-mohanty/goAir,5,goAir
https://github.com/AnthonyReid99/The_MBTA_App,4,The_MBTA_App
https://github.com/Wolf-ITechnologies/android_dialogs,3,android_dialogs
https://github.com/photon-infotech/android-native-shoppingcart,6,android-native-shoppingcart
https://github.com/photon-infotech/service-auth,4,service-auth
https://github.com/robblamb/VBTetris,5,VBTetris
https://github.com/Ereos/campo-magnetico,5,campo-magnetico
https://github.com/nicolasgramlich/AndEngineExamples,33,AndEngineExamples
https://github.com/dsoa-team/dsoa-platform,3,dsoa-platform
https://github.com/thlim/Tetris,7,Tetris
https://github.com/AntonioRochaOliveira/EAPLI_PL_2DK,22,EAPLI_PL_2DK
https://github.com/jahnje/delcyon-capo,1,delcyon-capo
https://github.com/horzwxy/iSummon,5,iSummon
https://github.com/egore/reader,2,reader
https://github.com/markusmo/SportsClubManager,6,SportsClubManager
https://github.com/gobozov/myshows,1,myshows
https://github.com/richfaces4/components,9,components
https://github.com/99soft/autobind,3,autobind
https://github.com/jenny2008/hadoop-2.0.0-alpha-nkfs,3,hadoop-2.0.0-alpha-nkfs
https://github.com/u4412045/GoldDigger,6,GoldDigger
https://github.com/getlantern/lantern-common,5,lantern-common
https://github.com/szl19890211/SendSend,2,SendSend
https://github.com/KatrinB/algoritmos,4,algoritmos
https://github.com/barrybecker4/bb4-common,1,bb4-common
https://github.com/juzna/intellij-neon,6,intellij-neon
https://github.com/jbosstools/jbosstools-full-svn-mirror,28,jbosstools-full-svn-mirror
https://github.com/MauricioCarneiro/PairHMM,10,PairHMM
https://github.com/jenkinsci/serenity-plugin,4,serenity-plugin
https://github.com/bklarson/Hudson-Priority-Sorter-Plugin,9,Hudson-Priority-Sorter-Plugin
https://github.com/chrisichris/yvertx,1,yvertx
https://github.com/leleuj/scribe-up,2,scribe-up
https://github.com/kuzi117/Coliseum,1,Coliseum
https://github.com/qza/gft-crw,1,gft-crw
https://github.com/dhale/jtk,8,jtk
https://github.com/BigMichi1/aquariummanager,2,aquariummanager
https://github.com/lawrencebower/docgen,1,docgen
https://github.com/wix/wix-gae-sample-app,8,wix-gae-sample-app
https://github.com/geronimo-iia/dowsers,2,dowsers
https://github.com/jccode2/magiccube,6,magiccube
https://github.com/la3lma/blobee,2,blobee
https://github.com/mikaelstaldal/DJDPlayer,1,DJDPlayer
https://github.com/abryant/ToyCompiler,1,ToyCompiler
https://github.com/span/ReceiptKeeper,1,ReceiptKeeper
https://github.com/Hewgouw/FlyAlmhult,9,FlyAlmhult
https://github.com/tonussi/javafiles,1,javafiles
https://github.com/ganymedes01/Gany-s-Nether,3,Gany-s-Nether
https://github.com/JojOatXGME/GdP-Racetrack,7,GdP-Racetrack
https://github.com/thrasher/brightroom,3,brightroom
https://github.com/Aroma1997/CompactWindmills,11,CompactWindmills
https://github.com/ddewaele/GoogleMapsV2WithActionBarSherlock,1,GoogleMapsV2WithActionBarSherlock
https://github.com/simonwielens/Movie-Manager,2,Movie-Manager
https://github.com/seba-tum/student-portal,4,student-portal
https://github.com/blackcop/WebServiceDemo,9,WebServiceDemo
https://github.com/darrensapalo/bad-vibes,3,bad-vibes
https://github.com/davros-/platform_packages_apps_Settings,1,platform_packages_apps_Settings
https://github.com/mdean77/Utah-Tools-Decision-Support,3,Utah-Tools-Decision-Support
https://github.com/JanKoehnlein/FXDiagram,1,FXDiagram
https://github.com/asual/lesscss-engine,20,lesscss-engine
https://github.com/apurtell/flume,7,flume
https://github.com/AnastasiaShuler/CS61BL_Project2,5,CS61BL_Project2
https://github.com/dendrite/viscosity,2,viscosity
https://github.com/Akrome/cs424-p4,3,cs424-p4
https://github.com/play-project/play-commons,3,play-commons
https://github.com/albertojuarez/FCAQCustomZK,13,FCAQCustomZK
https://github.com/rafiquemt/DistSysDesign,6,DistSysDesign
https://github.com/mvd7793/Party-Master,8,Party-Master
https://github.com/olivergeith/de.geith-online.javatools,1,de.geith-online.javatools
https://github.com/sakai-mirror/common,19,common
https://github.com/hamnis/json-collection,4,json-collection
https://github.com/jkwatson/Muse-Controller,3,Muse-Controller
https://github.com/se2-1213/coyote,5,coyote
https://github.com/mcasperson/PressGangCCMSUI,3,PressGangCCMSUI
https://github.com/shnlg/TSVN,2,TSVN
https://github.com/ahmetalpbalkan/orman,8,orman
https://github.com/omarloren/oms,4,oms
https://github.com/SlimRoms/packages_apps_Gallery2,15,packages_apps_Gallery2
https://github.com/hlavko/g-swarm,2,g-swarm
https://github.com/krzysztofK/SecurityAnalysis,2,SecurityAnalysis
https://github.com/agiledevday/add2012,15,add2012
https://github.com/zaqwes8811/vocabulary-cards,2,vocabulary-cards
https://github.com/mkleint/m2e,5,m2e
https://github.com/pragma-/networklog,5,networklog
https://github.com/wf4ever/rosrs-client-common,2,rosrs-client-common
https://github.com/mfportzert/Quizz-Places,3,Quizz-Places
https://github.com/SOLA-KANO/clients,8,clients
https://github.com/deluan/rtc-plugin,12,rtc-plugin
https://github.com/Oerni/Blutwurst1,12,Blutwurst1
https://github.com/aakashmoni/DiabeKare613,5,DiabeKare613
https://github.com/magicvoid/1000funs,5,1000funs
https://github.com/ackerfors/Listigt,4,Listigt
https://github.com/bwaldvogel/mongo-java-server,4,mongo-java-server
https://github.com/mnn/monnefcore,1,monnefcore
https://github.com/OT-SIMS-2013/android,3,android
https://github.com/twitvid/groundy,3,groundy
https://github.com/JimmyDean23/csci498android,6,csci498android
https://github.com/kinmener/iMonitor,1,iMonitor
https://github.com/sanctityQ/beacon,2,beacon
https://github.com/Emudofus/Shivas,1,Shivas
https://github.com/alexandrelucchesi/tr2-final,3,tr2-final
https://github.com/KeplerGaming/KeplerCore,5,KeplerCore
https://github.com/daboross/SkyWars-API,1,SkyWars-API
https://github.com/Jwashton/BibleApp,10,BibleApp
https://github.com/jbosstools/jbosstools-portlet,11,jbosstools-portlet
https://github.com/bogdanu/sweeper,1,sweeper
https://github.com/ward0093/MobileDVR,4,MobileDVR
https://github.com/edumarcu/Academia,2,Academia
https://github.com/jdperez/calculator-webservice,3,calculator-webservice
https://github.com/unterstein/microlist-play,1,microlist-play
https://github.com/ganymedes02/ErebusMod,4,ErebusMod
https://github.com/mattdee123/wiki-graph,5,wiki-graph
https://github.com/abashev/vfs-s3,11,vfs-s3
https://github.com/daveho/Calculator2,16,Calculator2
https://github.com/brrr2/irccasino,3,irccasino
https://github.com/multi-perspectives/lecture-project,5,lecture-project
https://github.com/Chouffe/Sokoban-Project,5,Sokoban-Project
https://github.com/pispacesw/pispace,2,pispace
https://github.com/f2prateek/android-device-frame-generator,1,android-device-frame-generator
https://github.com/stefanoantonel/dbaf,2,dbaf
https://github.com/vkravets/Fido4Java,3,Fido4Java
https://github.com/DerGeras/CoK,1,CoK
https://github.com/schwab16/AdventurePuzzle,3,AdventurePuzzle
https://github.com/kungfoo/geohash-java,16,geohash-java
https://github.com/dhara-uom/portal,6,portal
https://github.com/mDiyo/InfiCraft,8,InfiCraft
https://github.com/windup/windup,15,windup
https://github.com/pds-unipampa/aula,34,aula
